MIV;Datum Zeit;DiDok;Werk;Ort;Schaltfeld;(alt) TisID;Richtung;Linie;km_von;km_bis;U8min, mittel [kV];I8min, mittel [A];P8min, mittel [MW];Status Messung U;Status Messung I;Status Messung P;Anzahl beruecksichtigte Messungen U;Anzahl nicht beruecksichtigte Messungen U;Anzahl beruecksichtigte Messungen I;Anzahl nicht beruecksichtigte Messungen I;Anzahl beruecksichtigte Messungen P;Anzahl nicht beruecksichtigte Messungen P;Bemerkungen
39;17.01.2021 03:05;;;;;;;;;0.006328;15.82;0.4;0.01;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 03:10;;;;;;;;;0.011067;15.81;0.7;0.01;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 03:15;;;;;;;;;0.00791;15.82;0.5;0.01;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 03:20;;;;;;;;;0.1301226;15.83;8.22;0.12;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 03:25;;;;;;;;;0.2488486;15.82;15.73;0.24;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 03:30;;;;;;;;;0.0463526;15.82;2.93;0.04;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 03:35;;;;;;;;;0;15.82;0;0;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 03:40;;;;;;;;;0;15.82;0;0;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 03:45;;;;;;;;;0;15.82;0;0;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 03:50;;;;;;;;;0;15.82;0;0;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 03:55;;;;;;;;;0.014229;15.81;0.9;0.01;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 04:00;;;;;;;;;0.17854;15.8;11.3;0.18;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 04:05;;;;;;;;;0.0851081;15.79;5.39;0.08;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 04:10;;;;;;;;;0.0955295;15.79;6.05;0.09;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 04:15;;;;;;;;;0.307626;15.8;19.47;0.3;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 04:20;;;;;;;;;0.2531137;15.79;16.03;0.25;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 04:25;;;;;;;;;0.0400812;15.78;2.54;0.04;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 04:30;;;;;;;;;0.0978696;15.76;6.21;0.09;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 04:35;;;;;;;;;0.111896;15.76;7.1;0.11;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 04:40;;;;;;;;;0.1311142;15.74;8.33;0.13;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 04:45;;;;;;;;;0.2021305;15.73;12.85;0.2;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 04:50;;;;;;;;;0.5685449;15.71;36.19;0.53;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 04:55;;;;;;;;;0.6843089;15.67;43.67;0.65;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 05:00;;;;;;;;;1.6887559;15.67;107.77;1.62;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 05:05;;;;;;;;;2.4653611;15.67;157.33;2.38;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 05:10;;;;;;;;;1.9418112;15.68;123.84;1.89;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 05:15;;;;;;;;;2.0195496;15.67;128.88;1.98;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 05:20;;;;;;;;;1.8910556;15.67;120.68;1.75;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 05:25;;;;;;;;;1.3886208;15.68;88.56;1.2;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 05:30;;;;;;;;;1.1139072;15.68;71.04;0.99;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 05:35;;;;;;;;;1.2357444;15.69;78.76;1.17;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 05:40;;;;;;;;;1.2192876;15.66;77.86;0.82;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 05:45;;;;;;;;;1.9553128;15.64;125.02;1.54;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 05:50;;;;;;;;;2.9254671;15.63;187.17;2.36;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 05:55;;;;;;;;;2.3301047;15.61;149.27;1.66;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 06:00;;;;;;;;;2.0521556;15.62;131.38;1.42;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 06:05;;;;;;;;;2.91252;15.6;186.7;2.58;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 06:10;;;;;;;;;2.6269948;15.56;168.83;2.13;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 06:15;;;;;;;;;2.859709;15.58;183.55;2.5;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 06:20;;;;;;;;;2.6216466;15.58;168.27;2.4;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 06:25;;;;;;;;;1.899478;15.64;121.45;1.64;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 06:30;;;;;;;;;2.141116;15.64;136.9;1.59;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 06:35;;;;;;;;;2.812922;15.61;180.2;2.48;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 06:40;;;;;;;;;2.6814654;15.57;172.22;2.49;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 06:45;;;;;;;;;3.0275056;15.58;194.32;2.92;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 06:50;;;;;;;;;2.3999865;15.63;153.55;2.21;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 06:55;;;;;;;;;1.836918;15.64;117.45;1.48;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 07:00;;;;;;;;;2.2753535;15.65;145.39;1.81;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 07:05;;;;;;;;;3.0741984;15.64;196.56;2.59;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 07:10;;;;;;;;;2.9785844;15.58;191.18;2.6;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 07:15;;;;;;;;;2.606604;15.6;167.09;2.27;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 07:20;;;;;;;;;2.6899202;15.62;172.21;2.35;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 07:25;;;;;;;;;2.1470235;15.65;137.19;1.42;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 07:30;;;;;;;;;2.2653756;15.66;144.66;1.59;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 07:35;;;;;;;;;2.418726;15.64;154.65;2.36;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 07:40;;;;;;;;;2.391948;15.6;153.33;2.2;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 07:45;;;;;;;;;2.6554171;15.61;170.11;2.36;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 07:50;;;;;;;;;2.5297566;15.61;162.06;2.23;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 07:55;;;;;;;;;1.6613127;15.63;106.29;0.99;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 08:00;;;;;;;;;1.850212;15.64;118.3;1.23;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 08:05;;;;;;;;;2.7981668;15.62;179.14;2.39;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 08:10;;;;;;;;;2.8259993;15.59;181.27;2.13;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 08:15;;;;;;;;;2.6480804;15.61;169.64;1.97;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 08:20;;;;;;;;;3.1249659;15.61;200.19;2.71;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 08:25;;;;;;;;;2.350004;15.65;150.16;1.69;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 08:30;;;;;;;;;2.189122;15.65;139.88;1.88;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 08:35;;;;;;;;;3.1300332;15.64;200.13;2.68;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 08:40;;;;;;;;;3.0810517;15.59;197.63;2.79;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 08:45;;;;;;;;;2.736627;15.58;175.65;2.3;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 08:50;;;;;;;;;2.4830064;15.64;158.76;1.86;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 08:55;;;;;;;;;2.3852564;15.64;152.51;1.64;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 09:00;;;;;;;;;2.17396;15.64;139;1.64;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 09:05;;;;;;;;;2.5286639;15.61;161.99;2.16;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 09:10;;;;;;;;;2.7029942;15.59;173.38;2.5;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 09:15;;;;;;;;;2.797688;15.56;179.8;2.56;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 09:20;;;;;;;;;3.3203582;15.59;212.98;2.43;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 09:25;;;;;;;;;2.602496;15.64;166.4;2.16;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 09:30;;;;;;;;;2.1737646;15.66;138.81;1.5;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 09:35;;;;;;;;;2.9742825;15.65;190.05;2.77;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 09:40;;;;;;;;;2.7823473;15.59;178.47;2.49;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 09:45;;;;;;;;;2.5335309;15.59;162.51;2.11;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 09:50;;;;;;;;;2.146716;15.6;137.61;1.93;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 09:55;;;;;;;;;1.7117926;15.61;109.66;1.42;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 10:00;;;;;;;;;2.2697422;15.62;145.31;1.42;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 10:05;;;;;;;;;2.764008;15.6;177.18;2.05;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 10:10;;;;;;;;;2.5778247;15.53;165.99;2.27;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 10:15;;;;;;;;;2.7763708;15.56;178.43;2.47;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 10:20;;;;;;;;;2.2817137;15.61;146.17;1.84;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 10:25;;;;;;;;;2.4217122;15.63;154.94;2.04;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 10:30;;;;;;;;;2.3917895;15.65;152.83;2.04;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 10:35;;;;;;;;;2.5122734;15.61;160.94;2.42;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 10:40;;;;;;;;;2.6788297;15.59;171.83;2.27;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 10:45;;;;;;;;;2.7633275;15.59;177.25;2.56;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 10:50;;;;;;;;;2.2239567;15.61;142.47;1.56;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 10:55;;;;;;;;;2.225069;15.62;142.45;1.4;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 11:00;;;;;;;;;2.2410556;15.64;143.29;1.71;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 11:05;;;;;;;;;2.7199524;15.64;173.91;2.34;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 11:10;;;;;;;;;2.5915772;15.58;166.34;2.35;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 11:15;;;;;;;;;2.8764018;15.57;184.74;2.43;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 11:20;;;;;;;;;2.3277632;15.61;149.12;1.55;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 11:25;;;;;;;;;2.202408;15.6;141.18;1.66;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 11:30;;;;;;;;;2.064723;15.63;132.1;1.63;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 11:35;;;;;;;;;2.629314;15.66;167.9;2.26;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 11:40;;;;;;;;;2.5470837;15.61;163.17;2.34;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 11:45;;;;;;;;;2.471865;15.62;158.25;2.21;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 11:50;;;;;;;;;2.3252751;15.63;148.77;1.77;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 11:55;;;;;;;;;2.073082;15.64;132.55;1.6;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 12:00;;;;;;;;;2.1718854;15.66;138.69;1.67;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 12:05;;;;;;;;;2.6435019;15.63;169.13;2.37;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 12:10;;;;;;;;;2.452275;15.57;157.5;1.96;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 12:15;;;;;;;;;2.7093072;15.56;174.12;2.35;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 12:20;;;;;;;;;2.408796;15.6;154.41;2.09;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 12:25;;;;;;;;;2.0632458;15.62;132.09;1.63;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 12:30;;;;;;;;;2.5772307;15.63;164.89;2.21;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 12:35;;;;;;;;;2.6088033;15.63;166.91;2.3;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 12:40;;;;;;;;;2.875704;15.6;184.34;2.54;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 12:45;;;;;;;;;2.6836722;15.62;171.81;1.94;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 12:50;;;;;;;;;2.6756912;15.64;171.08;2.06;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 12:55;;;;;;;;;2.1664743;15.63;138.61;1.39;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 13:00;;;;;;;;;2.1187508;15.64;135.47;1.31;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 13:05;;;;;;;;;2.539031;15.62;162.55;1.87;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 13:10;;;;;;;;;2.539836;15.6;162.81;1.8;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 13:15;;;;;;;;;3.7554032;15.58;241.04;3.41;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 13:20;;;;;;;;;2.5714146;15.59;164.94;2.23;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 13:25;;;;;;;;;1.870284;15.6;119.89;1.46;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 13:30;;;;;;;;;1.9342125;15.63;123.75;1.67;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 13:35;;;;;;;;;2.5136166;15.63;160.82;2.17;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 13:40;;;;;;;;;2.3748594;15.58;152.43;2.15;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 13:45;;;;;;;;;2.6233293;15.59;168.27;2.03;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 13:50;;;;;;;;;2.573064;15.6;164.94;2.41;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 13:55;;;;;;;;;2.0605904;15.62;131.92;1.38;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 14:00;;;;;;;;;2.4342208;15.62;155.84;1.71;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 14:05;;;;;;;;;2.8948745;15.61;185.45;2.5;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 14:10;;;;;;;;;2.5573012;15.58;164.14;2.37;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 14:15;;;;;;;;;2.4112767;15.61;154.47;2.13;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 14:20;;;;;;;;;2.5976476;15.64;166.09;1.91;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 14:25;;;;;;;;;2.1044128;15.68;134.21;1.4;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 14:30;;;;;;;;;1.9516791;15.69;124.39;1.37;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 14:35;;;;;;;;;2.9586325;15.65;189.05;2.67;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 14:40;;;;;;;;;2.6352802;15.61;168.82;2.14;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 14:45;;;;;;;;;2.7631261;15.61;177.01;2.12;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 14:50;;;;;;;;;2.3887666;15.62;152.93;2;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 14:55;;;;;;;;;1.6875395;15.65;107.83;1.27;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 15:00;;;;;;;;;2.245149;15.65;143.46;1.53;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 15:05;;;;;;;;;2.860556;15.64;182.9;2.31;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 15:10;;;;;;;;;2.4670228;15.62;157.94;2.27;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 15:15;;;;;;;;;2.2542;15.6;144.5;1.86;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 15:20;;;;;;;;;2.2950039;15.59;147.21;1.86;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 15:25;;;;;;;;;1.805638;15.64;115.45;1.33;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 15:30;;;;;;;;;1.9020636;15.66;121.46;1.36;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 15:35;;;;;;;;;2.719262;15.61;174.2;2.42;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 15:40;;;;;;;;;2.8029784;15.56;180.14;2.74;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 15:45;;;;;;;;;2.6624716;15.56;171.11;2.26;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 15:50;;;;;;;;;2.4290583;15.63;155.41;1.94;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 15:55;;;;;;;;;1.9196766;15.63;122.82;1.41;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 16:00;;;;;;;;;1.9834648;15.64;126.82;1.64;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 16:05;;;;;;;;;2.701764;15.6;173.19;2.45;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 16:10;;;;;;;;;2.7898255;15.55;179.41;2.27;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 16:15;;;;;;;;;2.6364249;15.59;169.11;2.43;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 16:20;;;;;;;;;2.5599618;15.62;163.89;1.93;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 16:25;;;;;;;;;2.0556275;15.65;131.35;1.52;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 16:30;;;;;;;;;2.0034534;15.63;128.18;1.43;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 16:35;;;;;;;;;2.7787361;15.61;178.01;2.36;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 16:40;;;;;;;;;2.7510633;15.57;176.69;2.31;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 16:45;;;;;;;;;2.7825147;15.57;178.71;2.17;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 16:50;;;;;;;;;2.2597232;15.58;145.04;1.98;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 16:55;;;;;;;;;1.9135166;15.59;122.74;1.5;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 17:00;;;;;;;;;2.5997884;15.59;166.76;1.91;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 17:05;;;;;;;;;2.9670192;15.57;190.56;2.49;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 17:10;;;;;;;;;3.1856352;15.52;205.26;2.89;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 17:15;;;;;;;;;3.0265704;15.54;194.76;2.48;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 17:20;;;;;;;;;2.4041756;15.56;154.51;1.98;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 17:25;;;;;;;;;2.244372;15.6;143.87;1.85;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 17:30;;;;;;;;;2.1661617;15.63;138.59;1.43;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 17:35;;;;;;;;;2.6194654;15.58;168.13;2.27;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 17:40;;;;;;;;;2.6983072;15.52;173.86;2.44;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 17:45;;;;;;;;;2.579434;15.55;165.88;2;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 17:50;;;;;;;;;2.9052076;15.56;186.71;2.21;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 17:55;;;;;;;;;2.1661997;15.61;138.77;1.32;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 18:00;;;;;;;;;1.8880608;15.64;120.72;1.18;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 18:05;;;;;;;;;2.412384;15.6;154.64;2.1;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 18:10;;;;;;;;;2.8742784;15.54;184.96;2.67;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 18:15;;;;;;;;;2.7201122;15.58;174.59;2.32;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 18:20;;;;;;;;;2.575248;15.6;165.08;2.01;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 18:25;;;;;;;;;2.2676436;15.64;144.99;1.71;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 18:30;;;;;;;;;1.842318;15.65;117.72;1.18;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 18:35;;;;;;;;;2.9581156;15.62;189.38;2.52;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 18:40;;;;;;;;;2.7923249;15.59;179.11;2.57;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 18:45;;;;;;;;;2.574147;15.55;165.54;2.39;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 18:50;;;;;;;;;1.8706441;15.59;119.99;1.42;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 18:55;;;;;;;;;2.023842;15.58;129.9;1.42;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 19:00;;;;;;;;;2.7405661;15.59;175.79;1.93;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 19:05;;;;;;;;;2.8759347;15.57;184.71;2.4;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 19:10;;;;;;;;;2.9832544;15.52;192.22;2.69;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 19:15;;;;;;;;;2.833952;15.52;182.6;2.59;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 19:20;;;;;;;;;2.5101392;15.56;161.32;2.28;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 19:25;;;;;;;;;2.1507964;15.59;137.96;1.65;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 19:30;;;;;;;;;2.148302;15.59;137.8;1.63;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 19:35;;;;;;;;;2.3774124;15.56;152.79;2.19;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 19:40;;;;;;;;;2.8034452;15.56;180.17;2.27;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 19:45;;;;;;;;;2.8129368;15.56;180.78;2.12;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 19:50;;;;;;;;;2.221162;15.55;142.84;1.7;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 19:55;;;;;;;;;1.697124;15.6;108.79;0.89;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 20:00;;;;;;;;;2.0242056;15.59;129.84;1.54;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 20:05;;;;;;;;;2.3718992;15.58;152.24;2.07;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 20:10;;;;;;;;;2.7222537;15.53;175.29;1.65;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 20:15;;;;;;;;;3.0080778;15.54;193.57;2.4;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 20:20;;;;;;;;;2.9217012;15.56;187.77;2.7;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 20:25;;;;;;;;;2.754753;15.59;176.7;1.9;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 20:30;;;;;;;;;2.6705418;15.63;170.86;1.39;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 20:35;;;;;;;;;3.106896;15.6;199.16;2.32;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 20:40;;;;;;;;;2.8860688;15.56;185.48;2.25;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 20:45;;;;;;;;;3.2877978;15.54;211.57;2.99;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 20:50;;;;;;;;;1.8503771;15.59;118.69;1.53;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 20:55;;;;;;;;;1.7275587;15.61;110.67;0.81;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 21:00;;;;;;;;;3.2391343;15.59;207.77;2.16;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 21:05;;;;;;;;;3.1272176;15.58;200.72;2.94;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 21:10;;;;;;;;;2.583788;15.55;166.16;2.33;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 21:15;;;;;;;;;2.1339926;15.58;136.97;1.71;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 21:20;;;;;;;;;2.1226478;15.61;135.98;1.85;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 21:25;;;;;;;;;2.25216;15.64;144;1.47;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 21:30;;;;;;;;;2.1141964;15.67;134.92;1.47;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 21:35;;;;;;;;;2.6154772;15.64;167.23;2.23;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 21:40;;;;;;;;;2.7784239;15.61;177.99;2.42;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 21:45;;;;;;;;;2.5896398;15.62;165.79;2.01;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 21:50;;;;;;;;;2.5237761;15.63;161.47;1.84;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 21:55;;;;;;;;;2.0135628;15.66;128.58;1.08;ok;ok;ok;8;0;8;0;8;0;
