MIV;Datum Zeit;DiDok;Werk;Ort;Schaltfeld;(alt) TisID;Richtung;Linie;km_von;km_bis;U8min, mittel [kV];I8min, mittel [A];P = U*I ?  ;P8min, mittel [MW];Status Messung U;Status Messung I;Status Messung P;Anzahl beruecksichtigte Messungen U;Anzahl nicht beruecksichtigte Messungen U;Anzahl beruecksichtigte Messungen I;Anzahl nicht beruecksichtigte Messungen I;Anzahl beruecksichtigte Messungen P;Anzahl nicht beruecksichtigte Messungen P;Bemerkungen
39;15.01.2021 08:55;;;;;;;;;4.1600952;15.48;268.74;4.16;3.09;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:00;;;;;;;;;3.4133136;15.52;219.93;3.41;2.09;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:05;;;;;;;;;5.044144;15.53;324.8;5.04;4.08;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:10;;;;;;;;;3.796725;15.5;244.95;3.80;3.2;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:15;;;;;;;;;2.8968109;15.53;186.53;2.90;2.35;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:20;;;;;;;;;2.0613898;15.58;132.31;2.06;1.6;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:25;;;;;;;;;1.6341;15.6;104.75;1.63;1.32;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:30;;;;;;;;;1.6844095;15.65;107.63;1.68;0.63;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:35;;;;;;;;;3.4090679;15.61;218.39;3.41;2.2;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:40;;;;;;;;;3.1541688;15.59;202.32;3.15;0.95;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:45;;;;;;;;;4.2077352;15.56;270.42;4.21;2.88;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:50;;;;;;;;;4.1251947;15.51;265.97;4.13;3.49;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 09:55;;;;;;;;;2.6387179;15.47;170.57;2.64;2.38;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:00;;;;;;;;;2.808309;15.46;181.65;2.81;2.52;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:05;;;;;;;;;2.3617077;15.51;152.27;2.36;1.97;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:10;;;;;;;;;1.638558;15.48;105.85;1.64;1.38;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:15;;;;;;;;;0.26567;15.5;17.14;0.27;-0.06;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:20;;;;;;;;;0.4820488;15.49;31.12;0.48;0.07;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:25;;;;;;;;;0.3403536;15.52;21.93;0.34;0.18;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:30;;;;;;;;;1.1047778;15.58;70.91;1.10;-0.05;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:35;;;;;;;;;1.4667192;15.63;93.84;1.47;0.43;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:40;;;;;;;;;1.6370388;15.64;104.67;1.64;0.95;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:45;;;;;;;;;2.9179803;15.59;187.17;2.92;2.16;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:50;;;;;;;;;3.5033848;15.59;224.72;3.50;3.1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 10:55;;;;;;;;;3.5912725;15.55;230.95;3.59;3.27;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:00;;;;;;;;;4.767319;15.55;306.58;4.77;4.53;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:05;;;;;;;;;2.9281238;15.61;187.58;2.93;2.64;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:10;;;;;;;;;2.2744656;15.57;146.08;2.27;1.78;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:15;;;;;;;;;2.7048204;15.57;173.72;2.70;1.49;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:20;;;;;;;;;3.7809825;15.55;243.15;3.78;2.63;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:25;;;;;;;;;4.470388;15.56;287.3;4.47;3.79;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:30;;;;;;;;;4.4543748;15.59;285.72;4.45;3.91;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:35;;;;;;;;;3.4980449;15.61;224.09;3.50;2.92;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:40;;;;;;;;;2.8892947;15.59;185.33;2.89;2.62;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:45;;;;;;;;;3.1149094;15.58;199.93;3.11;2.8;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:50;;;;;;;;;2.2895796;15.62;146.58;2.29;1.54;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 11:55;;;;;;;;;2.3130096;15.62;148.08;2.31;1.91;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:00;;;;;;;;;1.7407131;15.63;111.37;1.74;0.68;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:05;;;;;;;;;1.972025;15.62;126.25;1.97;0.94;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:10;;;;;;;;;3.2104948;15.56;206.33;3.21;2.65;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:15;;;;;;;;;3.2130504;15.54;206.76;3.21;2.37;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:20;;;;;;;;;3.6173965;15.55;232.63;3.62;2.93;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:25;;;;;;;;;3.3455556;15.56;215.01;3.35;2.67;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:30;;;;;;;;;2.3963389;15.59;153.71;2.40;1.3;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:35;;;;;;;;;2.491062;15.54;160.3;2.49;2.12;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:40;;;;;;;;;3.7013648;15.52;238.49;3.70;3.48;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:45;;;;;;;;;2.7749538;15.58;178.11;2.77;1.42;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:50;;;;;;;;;3.368508;15.6;215.93;3.37;1.79;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 12:55;;;;;;;;;2.7159056;15.58;174.32;2.72;2.03;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:00;;;;;;;;;1.9755216;15.57;126.88;1.98;1.57;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:05;;;;;;;;;1.751358;15.54;112.7;1.75;1.35;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:10;;;;;;;;;1.7758555;15.53;114.35;1.78;1.72;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:15;;;;;;;;;3.3086214;15.54;212.91;3.31;3.25;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:20;;;;;;;;;2.457312;15.6;157.52;2.46;1.81;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:25;;;;;;;;;2.1127568;15.59;135.52;2.11;1.46;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:30;;;;;;;;;2.894736;15.6;185.56;2.89;1.44;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:35;;;;;;;;;2.4625748;15.58;158.06;2.46;1.42;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:40;;;;;;;;;3.5356608;15.54;227.52;3.54;3.2;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:45;;;;;;;;;3.1875648;15.54;205.12;3.19;2.67;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:50;;;;;;;;;3.800848;15.52;244.9;3.80;3.48;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:55;;;;;;;;;3.0101;15.5;194.2;3.01;2.92;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:00;;;;;;;;;1.7349135;15.55;111.57;1.73;1.11;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:05;;;;;;;;;1.6793682;15.58;107.79;1.68;1.16;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:10;;;;;;;;;2.2274442;15.57;143.06;2.23;1.63;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:15;;;;;;;;;2.7531418;15.58;176.71;2.75;1.45;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:20;;;;;;;;;3.4014262;15.59;218.18;3.40;2.65;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:25;;;;;;;;;2.15592;15.6;138.2;2.16;1.82;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:30;;;;;;;;;1.4473592;15.61;92.72;1.45;0.96;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:35;;;;;;;;;2.9986263;15.57;192.59;3.00;2.33;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:40;;;;;;;;;3.1469992;15.53;202.64;3.15;2.64;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:45;;;;;;;;;1.8730276;15.58;120.22;1.87;1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:50;;;;;;;;;2.4575464;15.56;157.94;2.46;1.69;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:55;;;;;;;;;2.5146516;15.56;161.61;2.51;1.51;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:00;;;;;;;;;2.9013176;15.56;186.46;2.90;1.35;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:05;;;;;;;;;2.8047116;15.58;180.02;2.80;2.29;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:10;;;;;;;;;3.2927436;15.57;211.48;3.29;2.93;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:15;;;;;;;;;2.5343289;15.57;162.77;2.53;1.99;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:20;;;;;;;;;2.3307324;15.56;149.79;2.33;1.58;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:25;;;;;;;;;2.6601376;15.56;170.96;2.66;1.97;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:30;;;;;;;;;2.9073786;15.54;187.09;2.91;2.03;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:35;;;;;;;;;2.942993;15.55;189.26;2.94;2.27;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:40;;;;;;;;;4.1333679;15.57;265.47;4.13;3.35;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:45;;;;;;;;;5.014564;15.55;322.48;5.01;4.28;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:50;;;;;;;;;3.5255226;15.59;226.14;3.53;3.04;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:55;;;;;;;;;3.719618;15.56;239.05;3.72;2.92;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:00;;;;;;;;;3.3187224;15.54;213.56;3.32;2.58;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:05;;;;;;;;;3.8696101;15.53;249.17;3.87;3.46;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:10;;;;;;;;;3.920742;15.54;252.3;3.92;3.27;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:15;;;;;;;;;2.6682245;15.55;171.59;2.67;1.85;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:20;;;;;;;;;3.3611579;15.53;216.43;3.36;2.85;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:25;;;;;;;;;2.3366912;15.52;150.56;2.34;1.59;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:30;;;;;;;;;1.8050301;15.57;115.93;1.81;0.53;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:35;;;;;;;;;4.0488263;15.53;260.71;4.05;2.61;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:40;;;;;;;;;4.8124332;15.49;310.68;4.81;4.33;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:45;;;;;;;;;4.6446478;15.46;300.43;4.64;4.17;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:50;;;;;;;;;3.616615;15.5;233.33;3.62;3.1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:55;;;;;;;;;3.3803676;15.48;218.37;3.38;3.2;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:00;;;;;;;;;3.049625;15.5;196.75;3.05;1.5;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:05;;;;;;;;;5.002096;15.52;322.3;5.00;3.75;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:10;;;;;;;;;5.2743306;15.51;340.06;5.27;4.88;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:15;;;;;;;;;2.4958692;15.51;160.92;2.50;1.98;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:20;;;;;;;;;2.1566412;15.54;138.78;2.16;1.25;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:25;;;;;;;;;3.0998096;15.52;199.73;3.10;2.5;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:30;;;;;;;;;3.128913;15.59;200.7;3.13;2.6;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:35;;;;;;;;;3.166956;15.6;203.01;3.17;2.81;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:40;;;;;;;;;2.5601898;15.59;164.22;2.56;1.55;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:45;;;;;;;;;4.4949088;15.59;288.32;4.49;3.61;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:50;;;;;;;;;6.405356;15.55;411.92;6.41;5.12;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:55;;;;;;;;;5.71733;15.5;368.86;5.72;3.98;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:00;;;;;;;;;7.5384506;15.46;487.61;7.54;6.17;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:05;;;;;;;;;5.9209452;15.48;382.49;5.92;5.44;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:10;;;;;;;;;3.7098369;15.51;239.19;3.71;3.13;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:15;;;;;;;;;3.9043323;15.51;251.73;3.90;2.95;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:20;;;;;;;;;2.8560114;15.51;184.14;2.86;2;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:25;;;;;;;;;2.0922512;15.52;134.81;2.09;1.63;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:30;;;;;;;;;0.793983;15.55;51.06;0.79;-0.01;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:35;;;;;;;;;1.6614512;15.58;106.64;1.66;0.67;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:40;;;;;;;;;4.4057815;15.55;283.33;4.41;3.9;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:45;;;;;;;;;6.6249427;15.53;426.59;6.62;5.81;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:50;;;;;;;;;6.6885324;15.51;431.24;6.69;6.04;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:55;;;;;;;;;4.8481376;15.52;312.38;4.85;4.61;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:00;;;;;;;;;1.8434525;15.55;118.55;1.84;0.8;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:05;;;;;;;;;3.5822808;15.54;230.52;3.58;2.1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:10;;;;;;;;;5.523115;15.5;356.33;5.52;4.83;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:15;;;;;;;;;5.4179034;15.47;350.22;5.42;5;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:20;;;;;;;;;2.7513747;15.57;176.71;2.75;2.28;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:25;;;;;;;;;1.1539718;15.59;74.02;1.15;0.47;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:30;;;;;;;;;2.1693592;15.58;139.24;2.17;1.76;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:35;;;;;;;;;3.5348571;15.57;227.03;3.53;3.09;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:40;;;;;;;;;3.640232;15.53;234.4;3.64;2.9;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:45;;;;;;;;;2.7718698;15.54;178.37;2.77;2.1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:50;;;;;;;;;2.9182685;15.55;187.67;2.92;2.39;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:55;;;;;;;;;3.3967216;15.53;218.72;3.40;3.07;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:00;;;;;;;;;2.7136953;15.57;174.29;2.71;2.28;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:05;;;;;;;;;2.263878;15.57;145.4;2.26;1.75;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:10;;;;;;;;;2.356562;15.56;151.45;2.36;1.9;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:15;;;;;;;;;2.6505056;15.52;170.78;2.65;2.11;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:20;;;;;;;;;3.0050375;15.55;193.25;3.01;2.16;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:25;;;;;;;;;3.5079059;15.59;225.01;3.51;2.9;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:30;;;;;;;;;3.303612;15.6;211.77;3.30;3.1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:35;;;;;;;;;2.219602;15.62;142.1;2.22;1.75;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:40;;;;;;;;;2.7464646;15.62;175.83;2.75;2.31;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:45;;;;;;;;;3.0594162;15.63;195.74;3.06;2.48;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:50;;;;;;;;;2.1900756;15.63;140.12;2.19;1.27;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:55;;;;;;;;;3.3933194;15.59;217.66;3.39;2.73;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:00;;;;;;;;;2.8829568;15.56;185.28;2.88;2.19;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:05;;;;;;;;;1.7256231;15.57;110.83;1.73;1.34;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:10;;;;;;;;;2.6775833;15.61;171.53;2.68;1.76;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:15;;;;;;;;;4.0671192;15.59;260.88;4.07;3.55;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:20;;;;;;;;;3.035049;15.55;195.18;3.04;2.82;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:25;;;;;;;;;2.2512663;15.57;144.59;2.25;1.91;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:30;;;;;;;;;2.8040884;15.58;179.98;2.80;2.56;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:35;;;;;;;;;3.2870684;15.58;210.98;3.29;2.89;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:40;;;;;;;;;3.4746012;15.57;223.16;3.47;3.31;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:45;;;;;;;;;2.5509064;15.56;163.94;2.55;2.21;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:50;;;;;;;;;1.6479288;15.57;105.84;1.65;1.1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:55;;;;;;;;;1.748131;15.55;112.42;1.75;1.31;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:00;;;;;;;;;0.9614524;15.56;61.79;0.96;0.11;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:05;;;;;;;;;1.7817756;15.56;114.51;1.78;0.83;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:10;;;;;;;;;3.7061145;15.51;238.95;3.71;3.12;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:15;;;;;;;;;4.962325;15.5;320.15;4.96;4.52;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:20;;;;;;;;;4.6274085;15.51;298.35;4.63;4.49;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:25;;;;;;;;;3.014523;15.55;193.86;3.01;2.85;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:30;;;;;;;;;2.1889808;15.56;140.68;2.19;1.39;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:35;;;;;;;;;2.1706137;15.57;139.41;2.17;0.94;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:40;;;;;;;;;1.6147112;15.58;103.64;1.61;0.73;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:45;;;;;;;;;2.161536;15.6;138.56;2.16;1.34;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:50;;;;;;;;;2.6330634;15.62;168.57;2.63;2.16;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:55;;;;;;;;;1.8781952;15.61;120.32;1.88;1.75;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:00;;;;;;;;;1.9320092;15.64;123.53;1.93;1.5;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:05;;;;;;;;;1.8961467;15.61;121.47;1.90;1.48;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:10;;;;;;;;;1.5071455;15.61;96.55;1.51;1.12;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:15;;;;;;;;;2.4982244;15.61;160.04;2.50;1.72;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:20;;;;;;;;;3.24843;15.58;208.5;3.25;2.66;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:25;;;;;;;;;3.3358725;15.57;214.25;3.34;3.19;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:30;;;;;;;;;2.025192;15.6;129.82;2.03;1.96;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:35;;;;;;;;;1.758744;15.6;112.74;1.76;1.42;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:40;;;;;;;;;1.809999;15.59;116.1;1.81;1.07;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:45;;;;;;;;;2.5230252;15.58;161.94;2.52;1.61;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:50;;;;;;;;;2.918913;15.58;187.35;2.92;2.21;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:55;;;;;;;;;1.7214478;15.59;110.42;1.72;1.08;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:00;;;;;;;;;1.7495688;15.61;112.08;1.75;1.05;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:05;;;;;;;;;1.6997684;15.62;108.82;1.70;1.39;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:10;;;;;;;;;1.415827;15.61;90.7;1.42;1.16;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:15;;;;;;;;;2.059512;15.6;132.02;2.06;1.63;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:20;;;;;;;;;1.9268832;15.62;123.36;1.93;1.61;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:25;;;;;;;;;2.8061138;15.58;180.11;2.81;2.58;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:30;;;;;;;;;3.1371888;15.58;201.36;3.14;2.93;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:35;;;;;;;;;1.7448858;15.61;111.78;1.74;1.31;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:40;;;;;;;;;1.6035692;15.64;102.53;1.60;1.27;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:45;;;;;;;;;1.4454488;15.64;92.42;1.45;1.07;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:50;;;;;;;;;0.528684;15.6;33.89;0.53;0.42;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:55;;;;;;;;;0.734136;15.6;47.06;0.73;0.48;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:00;;;;;;;;;1.7308788;15.64;110.67;1.73;1.03;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:05;;;;;;;;;1.1469384;15.66;73.24;1.15;0.44;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:10;;;;;;;;;0.6330786;15.62;40.53;0.63;0.28;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:15;;;;;;;;;0.7870385;15.65;50.29;0.79;0.44;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:20;;;;;;;;;0.2446071;15.69;15.59;0.24;0.18;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:25;;;;;;;;;0;15.69;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:30;;;;;;;;;0;15.72;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:35;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:40;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:45;;;;;;;;;0;15.73;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:50;;;;;;;;;0.451738;15.74;28.7;0.45;-0.29;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:55;;;;;;;;;1.3179102;15.74;83.73;1.32;0.27;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:00;;;;;;;;;0.4405626;15.74;27.99;0.44;0.43;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:05;;;;;;;;;0;15.76;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:10;;;;;;;;;0;15.76;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:15;;;;;;;;;0;15.75;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:20;;;;;;;;;0;15.75;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:25;;;;;;;;;0;15.77;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:30;;;;;;;;;0;15.76;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:35;;;;;;;;;0;15.76;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
